METER_NO,TASK,REASON
111220142991,Connect,09.04.2024 16:35:26 da haqdor: -211095.92
111200434451,Disconnect,09.04.2024 16:35:26 da qarzdor: 21343.85
111190013799,Connect,09.04.2024 16:35:26 da haqdor: -9269.05
121205431078,Connect,09.04.2024 16:35:26 da haqdor: -20290.53
111220109685,Disconnect,09.04.2024 16:35:26 da qarzdor: 1461585.85
121205342691,Connect,09.04.2024 16:35:26 da haqdor: -71085.72
121205436201,Connect,09.04.2024 16:35:26 da haqdor: -46058.69
121205187535,Connect,09.04.2024 16:35:26 da haqdor: -127259.06
111210706757,Disconnect,09.04.2024 16:35:26 da qarzdor: 159084.26
111200548756,Connect,09.04.2024 16:35:26 da haqdor: -6285.08
EX-3582370,Connect,09.04.2024 16:35:26 da haqdor: -4227.98
EX-2214751,Connect,09.04.2024 16:35:26 da haqdor: -227170.95
EX-2288747,Connect,09.04.2024 16:35:26 da haqdor: -5909.92
111190412079,Disconnect,09.04.2024 16:35:26 da qarzdor: 104466.21
EX-3065835,Connect,09.04.2024 16:35:26 da haqdor: -43363.84
111200617544,Disconnect,09.04.2024 16:35:26 da qarzdor: 240167.85
111190132503,Connect,09.04.2024 16:35:26 da haqdor: -62443.26
111190367978,Connect,09.04.2024 16:35:26 da haqdor: -49911.25
121206266517,Connect,09.04.2024 16:35:27 da haqdor: -72151.8
021191043281,Connect,09.04.2024 16:35:27 da haqdor: -49557.02
111220126231,Disconnect,09.04.2024 16:35:27 da qarzdor: 5288242.8
EX-2980590,Connect,09.04.2024 16:35:27 da haqdor: -53570.25
EX-2423419,Connect,09.04.2024 16:35:27 da haqdor: -18264.93
111220170735,Disconnect,09.04.2024 16:35:27 da qarzdor: 76600.51
121205080422,Connect,09.04.2024 16:35:27 da haqdor: -16942.45
121205801871,Connect,09.04.2024 16:35:27 da haqdor: -39726.69
EX-2551732,Connect,09.04.2024 16:35:27 da haqdor: -11521.7
121205099238,Connect,09.04.2024 16:35:27 da haqdor: -74888.72
121206046775,Connect,09.04.2024 16:35:27 da haqdor: -55166.52
EX-2306735,Connect,09.04.2024 16:35:27 da haqdor: -24612.68
111190063099,Disconnect,09.04.2024 16:35:27 da qarzdor: 3119898.76
021180054424,Connect,09.04.2024 16:35:27 da haqdor: -49613.57
EX-3611586,Disconnect,09.04.2024 16:35:27 da qarzdor: 2803.11
111210856279,Connect,09.04.2024 16:35:27 da haqdor: -98155
111210512131,Disconnect,09.04.2024 16:35:27 da qarzdor: 604459.33
EX-2259191,Connect,09.04.2024 16:35:28 da haqdor: -55880.68
021190222533,Connect,09.04.2024 16:35:28 da haqdor: -70992.96
021230051011,Disconnect,09.04.2024 16:35:28 da qarzdor: 9993866.1
EX-2435356,Connect,09.04.2024 16:35:28 da haqdor: -41971.17
121205804677,Connect,09.04.2024 16:35:28 da haqdor: -137078.72
EX-2430321,Connect,09.04.2024 16:35:28 da haqdor: -19372.31
021191065488,Connect,09.04.2024 16:35:28 da haqdor: -47719.07
121206830344,Connect,09.04.2024 16:35:28 da haqdor: -24920.85
EX-2087566,Connect,09.04.2024 16:35:28 da haqdor: -98068.84
EX-3343177,Connect,09.04.2024 16:35:28 da haqdor: -134177.3
EX-2212704,Connect,09.04.2024 16:35:28 da haqdor: -106681.38
121205096390,Connect,09.04.2024 16:35:28 da haqdor: -92613.66
201830026552,Connect,09.04.2024 16:35:28 da haqdor: -94625.37
111210793394,Disconnect,09.04.2024 16:35:28 da qarzdor: 6100.34
EX-2222556,Connect,09.04.2024 16:35:28 da haqdor: -94890.31
111200634345,Disconnect,09.04.2024 16:35:28 da qarzdor: 65405.59
201820002155,Connect,09.04.2024 16:35:28 da haqdor: -9270.76
121205527750,Connect,09.04.2024 16:35:28 da haqdor: -46825.74
EX-2841416,Connect,09.04.2024 16:35:29 da haqdor: -16463.97
111210483065,Disconnect,09.04.2024 16:35:29 da qarzdor: 78795.94
111200511697,Connect,09.04.2024 16:35:29 da haqdor: -26081.34
EX-3027351,Connect,09.04.2024 16:35:29 da haqdor: -256669.24
121206260274,Connect,09.04.2024 16:35:29 da haqdor: -26255.71
021190659011,Connect,09.04.2024 16:35:29 da haqdor: -71951.85
111200185604,Connect,09.04.2024 16:35:29 da haqdor: -26781.8
021230048127,Connect,09.04.2024 16:35:29 da haqdor: -14992.34
EX-3444051,Connect,09.04.2024 16:35:29 da haqdor: -29713.95
111200100802,Connect,09.04.2024 16:35:29 da haqdor: -97692.34
111200105755,Connect,09.04.2024 16:35:29 da haqdor: -9447.14
111200311971,Disconnect,09.04.2024 16:35:29 da qarzdor: 834.3
111200795121,Disconnect,09.04.2024 16:35:29 da qarzdor: 159079.33
111200690836,Disconnect,09.04.2024 16:35:29 da qarzdor: 121739.61
111200856872,Connect,09.04.2024 16:35:29 da haqdor: -12711.72
111200286985,Connect,09.04.2024 16:35:29 da haqdor: -27842.96
111200113804,Connect,09.04.2024 16:35:29 da haqdor: -34065.14
111200639612,Connect,09.04.2024 16:35:29 da haqdor: -14987.69
111200474609,Connect,09.04.2024 16:35:30 da haqdor: -2520.6
111200975385,Disconnect,09.04.2024 16:35:30 da qarzdor: 222423.39
111200261521,Connect,09.04.2024 16:35:30 da haqdor: -91652.71
111200342635,Disconnect,09.04.2024 16:35:30 da qarzdor: 29660.32
111200915509,Disconnect,09.04.2024 16:35:30 da qarzdor: 84709.15
111200676923,Disconnect,09.04.2024 16:35:30 da qarzdor: 156004.13
111200520068,Disconnect,09.04.2024 16:35:30 da qarzdor: 5802.78
111201028398,Disconnect,09.04.2024 16:35:30 da qarzdor: 41441.38
021190441513,Connect,09.04.2024 16:35:30 da haqdor: -60607.61
111210577037,Connect,09.04.2024 16:35:30 da haqdor: -26354.8
111210269931,Disconnect,09.04.2024 16:35:30 da qarzdor: 449294.2
111190122568,Connect,09.04.2024 16:35:30 da haqdor: -218635.38
121205686070,Disconnect,09.04.2024 16:35:30 da qarzdor: 510.26
121206308790,Connect,09.04.2024 16:35:30 da haqdor: -44652.2
111200289548,Connect,09.04.2024 16:35:30 da haqdor: -47962.65
121205016859,Connect,09.04.2024 16:35:30 da haqdor: -99739.83
121205025559,Connect,09.04.2024 16:35:30 da haqdor: -93525.45
121205036492,Connect,09.04.2024 16:35:30 da haqdor: -111403.37
023198006731,Connect,09.04.2024 16:35:30 da haqdor: -171521.07
111210776048,Disconnect,09.04.2024 16:35:31 da qarzdor: 2504.06
121205390303,Connect,09.04.2024 16:35:31 da haqdor: -76827.45
121206196666,Connect,09.04.2024 16:35:31 da haqdor: -76009.17
121206249264,Connect,09.04.2024 16:35:31 da haqdor: -52189
121205583875,Connect,09.04.2024 16:35:31 da haqdor: -33210.51
121205588376,Connect,09.04.2024 16:35:31 da haqdor: -68184.13
021190268354,Connect,09.04.2024 16:35:31 da haqdor: -66131.92
111210866070,Connect,09.04.2024 16:35:31 da haqdor: -49830.5
111210681003,Connect,09.04.2024 16:35:31 da haqdor: -45140
121205432521,Connect,09.04.2024 16:35:31 da haqdor: -42396.86
111220037180,Disconnect,09.04.2024 16:35:31 da qarzdor: 26571.76
111210716010,Disconnect,09.04.2024 16:35:31 da qarzdor: 170017.47
121206839200,Connect,09.04.2024 16:35:31 da haqdor: -513336.58
111210005918,Connect,09.04.2024 16:35:31 da haqdor: -63657.93
111220082286,Disconnect,09.04.2024 16:35:31 da qarzdor: 50816.16
021190754540,Connect,09.04.2024 16:35:31 da haqdor: -56199.4
121206062927,Disconnect,09.04.2024 16:35:31 da qarzdor: 2705
EX-2221648,Connect,09.04.2024 16:35:31 da haqdor: -30117
121205790097,Connect,09.04.2024 16:35:32 da haqdor: -61058.64
121205619090,Connect,09.04.2024 16:35:32 da haqdor: -46173.08
EX-2724991,Connect,09.04.2024 16:35:32 da haqdor: -29883.03
121205148124,Connect,09.04.2024 16:35:32 da haqdor: -18396.47
111200221208,Disconnect,09.04.2024 16:35:32 da qarzdor: 1150
121205017852,Connect,09.04.2024 16:35:32 da haqdor: -70087.46
111210050883,Connect,09.04.2024 16:35:32 da haqdor: -27175.35
EX-2791817,Connect,09.04.2024 16:35:32 da haqdor: -41715.73
111190013834,Disconnect,09.04.2024 16:35:32 da qarzdor: 27597.53
111190062734,Disconnect,09.04.2024 16:35:32 da qarzdor: 808264.12
121206069612,Connect,09.04.2024 16:35:32 da haqdor: -4143.96
EX-2800129,Connect,09.04.2024 16:35:32 da haqdor: -13040.69
111190085763,Disconnect,09.04.2024 16:35:32 da qarzdor: 2347.6
111200853807,Connect,09.04.2024 16:35:32 da haqdor: -19079.37
121205023741,Connect,09.04.2024 16:35:32 da haqdor: -67998.28
021191080919,Connect,09.04.2024 16:35:32 da haqdor: -94234.72
EX-2221245,Connect,09.04.2024 16:35:33 da haqdor: -94928.2
111200192888,Connect,09.04.2024 16:35:33 da haqdor: -64438.91
121206675284,Connect,09.04.2024 16:35:33 da haqdor: -81813.28
111200822322,Connect,09.04.2024 16:35:33 da haqdor: -5617.05
111200240135,Disconnect,09.04.2024 16:35:33 da qarzdor: 331251.42
111200676979,Disconnect,09.04.2024 16:35:33 da qarzdor: 295
111200447455,Disconnect,09.04.2024 16:35:33 da qarzdor: 2638.5
111200735606,Disconnect,09.04.2024 16:35:33 da qarzdor: 269941.48
111200120578,Connect,09.04.2024 16:35:33 da haqdor: -59982.07
111200104555,Connect,09.04.2024 16:35:33 da haqdor: -96999.82
111200218300,Disconnect,09.04.2024 16:35:33 da qarzdor: 2021.72
111200582375,Connect,09.04.2024 16:35:33 da haqdor: -35828.77
111200949440,Disconnect,09.04.2024 16:35:33 da qarzdor: 1677842.25
111210186292,Connect,09.04.2024 16:35:33 da haqdor: -67342.84
111200593911,Disconnect,09.04.2024 16:35:33 da qarzdor: 22032.93
111200644529,Connect,09.04.2024 16:35:33 da haqdor: -9442.05
111201081530,Disconnect,09.04.2024 16:35:33 da qarzdor: 560296.06
111200924760,Connect,09.04.2024 16:35:33 da haqdor: -46977.08
111200768497,Connect,09.04.2024 16:35:34 da haqdor: -34047.78
111200551053,Disconnect,09.04.2024 16:35:34 da qarzdor: 241956.28
111200873628,Disconnect,09.04.2024 16:35:34 da qarzdor: 242771.75
111200044738,Connect,09.04.2024 16:35:34 da haqdor: -135220.31
111200336382,Connect,09.04.2024 16:35:34 da haqdor: -14744.09
121206830695,Connect,09.04.2024 16:35:34 da haqdor: -7429.22
121205363802,Connect,09.04.2024 16:35:34 da haqdor: -27107.12
EX-2224386,Connect,09.04.2024 16:35:34 da haqdor: -112342.28
021180016027,Connect,09.04.2024 16:35:34 da haqdor: -99701.66
EX-2329322,Connect,09.04.2024 16:35:34 da haqdor: -18462.67
111200729369,Connect,09.04.2024 16:35:34 da haqdor: -55399.58
121205007568,Connect,09.04.2024 16:35:34 da haqdor: -93844.35
121205248363,Connect,09.04.2024 16:35:34 da haqdor: -25600.43
111190385466,Disconnect,09.04.2024 16:35:34 da qarzdor: 173088.79
111190051228,Disconnect,09.04.2024 16:35:34 da qarzdor: 11790727.73
121206439147,Connect,09.04.2024 16:35:34 da haqdor: -22310.8
EX-2133674,Connect,09.04.2024 16:35:34 da haqdor: -19694.55
021198149695,Disconnect,09.04.2024 16:35:35 da qarzdor: 4070.22
111220103541,Connect,09.04.2024 16:35:35 da haqdor: -154165
111210761364,Connect,09.04.2024 16:35:35 da haqdor: -38185.6
121205428281,Connect,09.04.2024 16:35:35 da haqdor: -39053.8
EX-3007027,Connect,09.04.2024 16:35:35 da haqdor: -19269.92
021180058749,Connect,09.04.2024 16:35:35 da haqdor: -42777.95
111190099370,Disconnect,09.04.2024 16:35:35 da qarzdor: 2047626.16
121205644284,Connect,09.04.2024 16:35:35 da haqdor: -80615.08
121206450916,Disconnect,09.04.2024 16:35:35 da qarzdor: 2429.4
021230005975,Connect,09.04.2024 16:35:35 da haqdor: -33193
EX-2762481,Connect,09.04.2024 16:35:35 da haqdor: -36790
121205262134,Connect,09.04.2024 16:35:35 da haqdor: -19893.87
123200471330,Connect,09.04.2024 16:35:35 da haqdor: -88507.02
111210701451,Connect,09.04.2024 16:35:35 da haqdor: -13275.38
EX-2782453,Connect,09.04.2024 16:35:35 da haqdor: -96658.28
121206798661,Connect,09.04.2024 16:35:35 da haqdor: -11435.38
111210238417,Connect,09.04.2024 16:35:35 da haqdor: -29553.33
111220181314,Disconnect,09.04.2024 16:35:35 da qarzdor: 319081.45
021191021237,Connect,09.04.2024 16:35:36 da haqdor: -8919.3
EX-2483944,Connect,09.04.2024 16:35:36 da haqdor: -27847.48
121205726639,Connect,09.04.2024 16:35:36 da haqdor: -18704.85
021190196887,Connect,09.04.2024 16:35:36 da haqdor: -196193.4
EX-2612430,Connect,09.04.2024 16:35:36 da haqdor: -48568.21
121205396241,Connect,09.04.2024 16:35:36 da haqdor: -50019.3
121205728158,Connect,09.04.2024 16:35:36 da haqdor: -98034.95
111200314490,Connect,09.04.2024 16:35:36 da haqdor: -18315.79
021190893826,Connect,09.04.2024 16:35:36 da haqdor: -15764.38
111200218437,Connect,09.04.2024 16:35:36 da haqdor: -75915.54
111220012201,Disconnect,09.04.2024 16:35:36 da qarzdor: 414337.31
121205750641,Connect,09.04.2024 16:35:36 da haqdor: -44884.63
EX-3113711,Connect,09.04.2024 16:35:36 da haqdor: -124325.6
EX-2215774,Connect,09.04.2024 16:35:36 da haqdor: -29021.88
121205120190,Disconnect,09.04.2024 16:35:36 da qarzdor: 211.35
113210012844,Connect,09.04.2024 16:35:36 da haqdor: -51561.92
111210436109,Connect,09.04.2024 16:35:36 da haqdor: -22758.7
111210830260,Connect,09.04.2024 16:35:36 da haqdor: -11955
201820013820,Connect,09.04.2024 16:35:37 da haqdor: -69420.12
EX-2238254,Connect,09.04.2024 16:35:37 da haqdor: -86666.86
121205175040,Connect,09.04.2024 16:35:37 da haqdor: -140055.2
121206712344,Disconnect,09.04.2024 16:35:37 da qarzdor: 350.78
111200344313,Disconnect,09.04.2024 16:35:37 da qarzdor: 57610.56
121205817839,Connect,09.04.2024 16:35:37 da haqdor: -88104.29
021190617255,Disconnect,09.04.2024 16:35:37 da qarzdor: 20740.19
021190283636,Connect,09.04.2024 16:35:37 da haqdor: -66918.9
021190199140,Connect,09.04.2024 16:35:37 da haqdor: -56924.96
021190833275,Connect,09.04.2024 16:35:37 da haqdor: -155639.17
111210790245,Connect,09.04.2024 16:35:37 da haqdor: -57771.72
121205649519,Disconnect,09.04.2024 16:35:37 da qarzdor: 661.33
121205349538,Connect,09.04.2024 16:35:37 da haqdor: -78522.5
121205836016,Connect,09.04.2024 16:35:37 da haqdor: -91531.29
111190147372,Connect,09.04.2024 16:35:37 da haqdor: -32660.75
021190201358,Connect,09.04.2024 16:35:37 da haqdor: -628414.16
021190901204,Connect,09.04.2024 16:35:37 da haqdor: -3291.47
021190618638,Connect,09.04.2024 16:35:37 da haqdor: -13562.2
021198258440,Connect,09.04.2024 16:35:38 da haqdor: -17754.8
121205499286,Connect,09.04.2024 16:35:38 da haqdor: -26206.51
021190566540,Connect,09.04.2024 16:35:38 da haqdor: -24146.7
021198294230,Connect,09.04.2024 16:35:38 da haqdor: -44390.86
121205318828,Connect,09.04.2024 16:35:38 da haqdor: -51561.28
113210048140,Connect,09.04.2024 16:35:38 da haqdor: -145609.1
111210696507,Connect,09.04.2024 16:35:38 da haqdor: -15090.66
121206678511,Connect,09.04.2024 16:35:38 da haqdor: -24926.92
121205785945,Connect,09.04.2024 16:35:38 da haqdor: -45280.34
121205617497,Disconnect,09.04.2024 16:35:38 da qarzdor: 1026.36
021211155642,Connect,09.04.2024 16:35:38 da haqdor: -70979.03
111210482711,Disconnect,09.04.2024 16:35:38 da qarzdor: 306105.64
111210382684,Connect,09.04.2024 16:35:38 da haqdor: -2930
021191027525,Connect,09.04.2024 16:35:38 da haqdor: -58463.8
023198007473,Connect,09.04.2024 16:35:38 da haqdor: -87272.11
121205100809,Connect,09.04.2024 16:35:38 da haqdor: -24822.47
021218394727,Connect,09.04.2024 16:35:38 da haqdor: -29244.98
EX-2217281,Connect,09.04.2024 16:35:38 da haqdor: -47813.3
EX-2697468,Connect,09.04.2024 16:35:39 da haqdor: -113964.39
111230224366,Disconnect,09.04.2024 16:35:39 da qarzdor: 714270.39
121206165504,Connect,09.04.2024 16:35:39 da haqdor: -111289.72
111210268612,Disconnect,09.04.2024 16:35:39 da qarzdor: 399513.88
111210848808,Disconnect,09.04.2024 16:35:39 da qarzdor: 529382.67
EX-2198039,Connect,09.04.2024 16:35:39 da haqdor: -47124.49
EX-3086857,Connect,09.04.2024 16:35:39 da haqdor: -77827.4
121205257755,Connect,09.04.2024 16:35:39 da haqdor: -7688.86
111190081781,Connect,09.04.2024 16:35:39 da haqdor: -87521.6
111210133553,Connect,09.04.2024 16:35:39 da haqdor: -21985.5
111190206694,Connect,09.04.2024 16:35:39 da haqdor: -6557.27
121206481683,Connect,09.04.2024 16:35:39 da haqdor: -66952.22
121205001768,Connect,09.04.2024 16:35:39 da haqdor: -97826.15
121205856079,Connect,09.04.2024 16:35:39 da haqdor: -138043.2
121206790803,Connect,09.04.2024 16:35:39 da haqdor: -8857.97
111200078765,Disconnect,09.04.2024 16:35:39 da qarzdor: 321280.46
021190577160,Connect,09.04.2024 16:35:39 da haqdor: -79277.31
EX-2980684,Connect,09.04.2024 16:35:39 da haqdor: -110481.33
121205482761,Connect,09.04.2024 16:35:39 da haqdor: -116348.79
121205597402,Disconnect,09.04.2024 16:35:40 da qarzdor: 19.99
021190696958,Connect,09.04.2024 16:35:40 da haqdor: -82214.31
021180057681,Connect,09.04.2024 16:35:40 da haqdor: -5572.84
123200309471,Connect,09.04.2024 16:35:40 da haqdor: -19167.61
121206742946,Disconnect,09.04.2024 16:35:40 da qarzdor: 284126
121205050976,Connect,09.04.2024 16:35:40 da haqdor: -46987.48
111220144314,Disconnect,09.04.2024 16:35:40 da qarzdor: 115370
EX-2380485,Connect,09.04.2024 16:35:40 da haqdor: -29658.02
EX-2137961,Connect,09.04.2024 16:35:40 da haqdor: -3014.51
111190082354,Disconnect,09.04.2024 16:35:40 da qarzdor: 887015.91
EX-2267167,Connect,09.04.2024 16:35:40 da haqdor: -59709.34
EX-3015658,Connect,09.04.2024 16:35:40 da haqdor: -97156.29
121206506308,Connect,09.04.2024 16:35:40 da haqdor: -36354.86
201830015543,Connect,09.04.2024 16:35:40 da haqdor: -70857.1
111220188733,Connect,09.04.2024 16:35:40 da haqdor: -5903
021190979347,Disconnect,09.04.2024 16:35:40 da qarzdor: 1087.87
111200732663,Connect,09.04.2024 16:35:40 da haqdor: -41082.41
121205379430,Connect,09.04.2024 16:35:41 da haqdor: -62871.62
EX-2666656,Connect,09.04.2024 16:35:41 da haqdor: -29577.67
021190198437,Connect,09.04.2024 16:35:41 da haqdor: -57078.2
021190304197,Connect,09.04.2024 16:35:41 da haqdor: -76068.8
EX-3002916,Connect,09.04.2024 16:35:41 da haqdor: -5217.7
EX-3115751,Connect,09.04.2024 16:35:41 da haqdor: -23040.3
EX-3091676,Connect,09.04.2024 16:35:41 da haqdor: -24412.8
021198037556,Connect,09.04.2024 16:35:41 da haqdor: -2461.75
EX-2177627,Connect,09.04.2024 16:35:41 da haqdor: -125266.19
111220059455,Disconnect,09.04.2024 16:35:41 da qarzdor: 519230.62
021190212573,Connect,09.04.2024 16:35:41 da haqdor: -43563.88
EX-3366879,Connect,09.04.2024 16:35:41 da haqdor: -163480
111200764501,Connect,09.04.2024 16:35:41 da haqdor: -46277.06
121205990623,Connect,09.04.2024 16:35:41 da haqdor: -62775.72
EX-2890478,Connect,09.04.2024 16:35:41 da haqdor: -14113.85
201920085725,Connect,09.04.2024 16:35:41 da haqdor: -5135.05
EX-3500926,Disconnect,09.04.2024 16:35:41 da qarzdor: 61.34
111200537860,Connect,09.04.2024 16:35:41 da haqdor: -76944.02
111200124470,Connect,09.04.2024 16:35:41 da haqdor: -72669.9
111200460973,Connect,09.04.2024 16:35:42 da haqdor: -8654.13
111200503175,Connect,09.04.2024 16:35:42 da haqdor: -58384.04
111200365241,Connect,09.04.2024 16:35:42 da haqdor: -39449.67
111200550437,Disconnect,09.04.2024 16:35:42 da qarzdor: 812426.28
111200228361,Connect,09.04.2024 16:35:42 da haqdor: -22231.39
111200345051,Connect,09.04.2024 16:35:42 da haqdor: -99386.26
111200975334,Disconnect,09.04.2024 16:35:42 da qarzdor: 11994911.03
111200726398,Disconnect,09.04.2024 16:35:42 da qarzdor: 146907.22
111200670305,Connect,09.04.2024 16:35:42 da haqdor: -38490.06
111200836229,Disconnect,09.04.2024 16:35:42 da qarzdor: 14757.21
111200954659,Disconnect,09.04.2024 16:35:42 da qarzdor: 5132.33
111200113245,Connect,09.04.2024 16:35:42 da haqdor: -177984.01
111200956673,Connect,09.04.2024 16:35:42 da haqdor: -59785
111200398439,Connect,09.04.2024 16:35:42 da haqdor: -96515.7
111201065087,Connect,09.04.2024 16:35:42 da haqdor: -46297.19
111200786757,Connect,09.04.2024 16:35:42 da haqdor: -16685.44
121205256248,Connect,09.04.2024 16:35:42 da haqdor: -20041.3
111210848772,Connect,09.04.2024 16:35:42 da haqdor: -32071.82
121206500151,Connect,09.04.2024 16:35:42 da haqdor: -19975.07
111200262668,Connect,09.04.2024 16:35:43 da haqdor: -144052
111220004664,Connect,09.04.2024 16:35:43 da haqdor: -28735
111190091928,Connect,09.04.2024 16:35:43 da haqdor: -83099.98
201840003762,Connect,09.04.2024 16:35:43 da haqdor: -273031.78
121206566803,Connect,09.04.2024 16:35:43 da haqdor: -13837
121206758917,Connect,09.04.2024 16:35:43 da haqdor: -21642.19
121205380396,Connect,09.04.2024 16:35:43 da haqdor: -73211.77
111200203162,Connect,09.04.2024 16:35:43 da haqdor: -192214.14
123200420902,Connect,09.04.2024 16:35:43 da haqdor: -240375
111210791634,Disconnect,09.04.2024 16:35:43 da qarzdor: 572.79
121206595956,Connect,09.04.2024 16:35:43 da haqdor: -31360
021180022297,Connect,09.04.2024 16:35:43 da haqdor: -134127.36
111220064571,Connect,09.04.2024 16:35:43 da haqdor: -30893.81
111210732341,Disconnect,09.04.2024 16:35:43 da qarzdor: 52424.78
111210448415,Disconnect,09.04.2024 16:35:43 da qarzdor: 30416.9
121205480862,Connect,09.04.2024 16:35:43 da haqdor: -41188
123200420405,Connect,09.04.2024 16:35:43 da haqdor: -125750.3
111200808098,Connect,09.04.2024 16:35:43 da haqdor: -198045.6
121206530155,Connect,09.04.2024 16:35:43 da haqdor: -4287.01
111200333799,Connect,09.04.2024 16:35:44 da haqdor: -39393.99
021190945572,Connect,09.04.2024 16:35:44 da haqdor: -117311.27
111210130907,Disconnect,09.04.2024 16:35:44 da qarzdor: 50301.66
121206669990,Disconnect,09.04.2024 16:35:44 da qarzdor: 1910
111200657995,Disconnect,09.04.2024 16:35:44 da qarzdor: 659422.01
111201087092,Connect,09.04.2024 16:35:44 da haqdor: -75670.46
111200229027,Connect,09.04.2024 16:35:44 da haqdor: -7883.9
111200626977,Disconnect,09.04.2024 16:35:44 da qarzdor: 41710.42
111201052805,Connect,09.04.2024 16:35:44 da haqdor: -5620.29
111200271070,Disconnect,09.04.2024 16:35:44 da qarzdor: 264701.33
111210103714,Connect,09.04.2024 16:35:44 da haqdor: -48232.96
111200491688,Disconnect,09.04.2024 16:35:44 da qarzdor: 196365.02
111200930260,Connect,09.04.2024 16:35:44 da haqdor: -28369.4
111200153057,Disconnect,09.04.2024 16:35:44 da qarzdor: 439606.35
111200128329,Disconnect,09.04.2024 16:35:44 da qarzdor: 155742.14
021190292166,Connect,09.04.2024 16:35:44 da haqdor: -77527.87
111200453172,Disconnect,09.04.2024 16:35:44 da qarzdor: 34633.08
