METER_NO,TASK,REASON
021190815194,Disconnect,16.04.2024 17:31:11 da qarzdor: 74065.78
021230002119,Disconnect,16.04.2024 17:31:11 da qarzdor: 1502.15
021230302593,Disconnect,16.04.2024 17:31:11 da qarzdor: 0
021180139674,Connect,16.04.2024 17:31:11 da haqdor: -3635.08
021190238912,Connect,16.04.2024 17:31:12 da haqdor: -53767.92
021190231264,Connect,16.04.2024 17:31:12 da haqdor: -54604.88
021230312887,Disconnect,16.04.2024 17:31:12 da qarzdor: 3835
021160011739,Connect,16.04.2024 17:31:12 da haqdor: -23365.3
021230050604,Disconnect,16.04.2024 17:31:12 da qarzdor: 0
021190674616,Disconnect,16.04.2024 17:31:12 da qarzdor: 5488760.55
021198270696,Connect,16.04.2024 17:31:12 da haqdor: -61593
201910028452,Connect,16.04.2024 17:31:12 da haqdor: -161760.83
111240285652,Disconnect,16.04.2024 17:31:12 da qarzdor: 1086728.97
201920011609,Connect,16.04.2024 17:31:12 da haqdor: -12563.68
111200613254,Connect,16.04.2024 17:31:12 da haqdor: -36913.88
201930007329,Disconnect,16.04.2024 17:31:12 da qarzdor: 156627.93
111200325021,Connect,16.04.2024 17:31:12 da haqdor: -29956.19
111210280617,Connect,16.04.2024 17:31:12 da haqdor: -61271.4
201910005088,Connect,16.04.2024 17:31:12 da haqdor: -18902.7
201920057696,Disconnect,16.04.2024 17:31:12 da qarzdor: 1202.74
111220145762,Disconnect,16.04.2024 17:31:12 da qarzdor: 0
201910016374,Disconnect,16.04.2024 17:31:12 da qarzdor: 853934.72
111200237422,Connect,16.04.2024 17:31:12 da haqdor: -49991.2
111201033787,Connect,16.04.2024 17:31:13 da haqdor: -32202.21
201930003515,Disconnect,16.04.2024 17:31:13 da qarzdor: 383774.95
111190096931,Connect,16.04.2024 17:31:13 da haqdor: -23250.32
111190404575,Connect,16.04.2024 17:31:13 da haqdor: -65149.74
111220023644,Disconnect,16.04.2024 17:31:13 da qarzdor: 0
111210854818,Disconnect,16.04.2024 17:31:13 da qarzdor: 4448.32
111210353787,Connect,16.04.2024 17:31:13 da haqdor: -48110.49
201920025583,Disconnect,16.04.2024 17:31:13 da qarzdor: 41147.9
111190097324,Disconnect,16.04.2024 17:31:13 da qarzdor: 1602299.04
111201017074,Disconnect,16.04.2024 17:31:13 da qarzdor: 210745.76
201910019901,Disconnect,16.04.2024 17:31:13 da qarzdor: 7447932.65
111220069625,Disconnect,16.04.2024 17:31:13 da qarzdor: 73455
021190330968,Connect,16.04.2024 17:31:13 da haqdor: -22788.16
201930009865,Disconnect,16.04.2024 17:31:13 da qarzdor: 694820.91
113210002740,Connect,16.04.2024 17:31:13 da haqdor: -156929.52
111210346997,Connect,16.04.2024 17:31:13 da haqdor: -11390.69
021190346700,Connect,16.04.2024 17:31:14 da haqdor: -1740.96
201920065108,Connect,16.04.2024 17:31:14 da haqdor: -48913.1
201920005793,Connect,16.04.2024 17:31:14 da haqdor: -13440.29
111220041974,Disconnect,16.04.2024 17:31:14 da qarzdor: 2227190.34
111200146355,Connect,16.04.2024 17:31:14 da haqdor: -86766.9
111210030046,Connect,16.04.2024 17:31:14 da haqdor: -96344.13
021190241397,Connect,16.04.2024 17:31:14 da haqdor: -49734.68
021190537464,Disconnect,16.04.2024 17:31:14 da qarzdor: 27333.83
021180042974,Connect,16.04.2024 17:31:14 da haqdor: -23678.39
021190344391,Disconnect,16.04.2024 17:31:14 da qarzdor: 7140846.81
111220094436,Disconnect,16.04.2024 17:31:14 da qarzdor: 0
021190411852,Connect,16.04.2024 17:31:14 da haqdor: -43447.8
021180048587,Disconnect,16.04.2024 17:31:14 da qarzdor: 5970.66
021198202370,Connect,16.04.2024 17:31:14 da haqdor: -29378.54
021190531188,Connect,16.04.2024 17:31:14 da haqdor: -29034.07
EX-165346,Connect,16.04.2024 17:31:14 da haqdor: -2494767.61
EX-3243835,Connect,16.04.2024 17:31:15 da haqdor: -96517.37
EX-3384410,Disconnect,16.04.2024 17:31:15 da qarzdor: 215.49
EX-165304,Disconnect,16.04.2024 17:31:15 da qarzdor: 31644.55
EX-3438684,Connect,16.04.2024 17:31:15 da haqdor: -38439.6
EX-3597749,Disconnect,16.04.2024 17:31:15 da qarzdor: 3217182.54
124200506419,Disconnect,16.04.2024 17:31:15 da qarzdor: 1550350
111200290589,Disconnect,16.04.2024 17:31:15 da qarzdor: 1507461.54
EX-3578758,Disconnect,16.04.2024 17:31:15 da qarzdor: 409999.33
EX-3386071,Connect,16.04.2024 17:31:15 da haqdor: -81537.02
021198091973,Connect,16.04.2024 17:31:15 da haqdor: -2939.9
021190413307,Connect,16.04.2024 17:31:15 da haqdor: -38306.62
111200629605,Disconnect,16.04.2024 17:31:15 da qarzdor: 1453587.08
021190232985,Disconnect,16.04.2024 17:31:15 da qarzdor: 5898007.42
021191046149,Disconnect,16.04.2024 17:31:15 da qarzdor: 739.5
021180045878,Connect,16.04.2024 17:31:15 da haqdor: -13957.7
021190440870,Connect,16.04.2024 17:31:15 da haqdor: -144705
021190404870,Connect,16.04.2024 17:31:15 da haqdor: -33726.84
021180145035,Connect,16.04.2024 17:31:15 da haqdor: -685.9
021190277486,Disconnect,16.04.2024 17:31:16 da qarzdor: 9685144.38
021198200202,Connect,16.04.2024 17:31:16 da haqdor: -33407.36
021180136613,Connect,16.04.2024 17:31:16 da haqdor: -102812.2
021198258444,Disconnect,16.04.2024 17:31:16 da qarzdor: 288544.93
021190532389,Connect,16.04.2024 17:31:16 da haqdor: -1419.02
021190435640,Connect,16.04.2024 17:31:16 da haqdor: -62153.32
021168005329,Connect,16.04.2024 17:31:16 da haqdor: -43730.5
021198269142,Connect,16.04.2024 17:31:16 da haqdor: -4750
021190339264,Disconnect,16.04.2024 17:31:16 da qarzdor: 382065.08
111210029241,Connect,16.04.2024 17:31:16 da haqdor: -1344.35
021198201766,Disconnect,16.04.2024 17:31:16 da qarzdor: 228.43
021198090934,Connect,16.04.2024 17:31:16 da haqdor: -2528.21
021190404890,Connect,16.04.2024 17:31:16 da haqdor: -52513.71
021198203463,Connect,16.04.2024 17:31:16 da haqdor: -4657.37
021198144110,Connect,16.04.2024 17:31:16 da haqdor: -19841.53
021191020927,Connect,16.04.2024 17:31:16 da haqdor: -87247.52
021190816351,Connect,16.04.2024 17:31:16 da haqdor: -233176.6
021198255228,Connect,16.04.2024 17:31:16 da haqdor: -8205.21
021198199587,Disconnect,16.04.2024 17:31:16 da qarzdor: 3167081.94
021190278422,Connect,16.04.2024 17:31:16 da haqdor: -33097.31
021190344494,Connect,16.04.2024 17:31:16 da haqdor: -3732.91
021190680724,Connect,16.04.2024 17:31:17 da haqdor: -3218.96
021190547159,Connect,16.04.2024 17:31:17 da haqdor: -4075.5
021190333449,Connect,16.04.2024 17:31:17 da haqdor: -27760.03
021180076523,Connect,16.04.2024 17:31:17 da haqdor: -111972.6
021198069362,Disconnect,16.04.2024 17:31:17 da qarzdor: 0
021190243722,Connect,16.04.2024 17:31:17 da haqdor: -99862.34
021198262583,Connect,16.04.2024 17:31:17 da haqdor: -4217.34
021190406237,Connect,16.04.2024 17:31:17 da haqdor: -1976.92
021180128341,Connect,16.04.2024 17:31:17 da haqdor: -154670
021190539561,Connect,16.04.2024 17:31:17 da haqdor: -21783.06
021190442512,Disconnect,16.04.2024 17:31:17 da qarzdor: 107852.52
021180128966,Connect,16.04.2024 17:31:17 da haqdor: -53409.46
021198202865,Disconnect,16.04.2024 17:31:17 da qarzdor: 2805857.11
021190681188,Connect,16.04.2024 17:31:17 da haqdor: -99985.84
021180132744,Connect,16.04.2024 17:31:17 da haqdor: -200832.62
021198200053,Connect,16.04.2024 17:31:17 da haqdor: -2935.25
021191055755,Connect,16.04.2024 17:31:17 da haqdor: -4785
021190653532,Disconnect,16.04.2024 17:31:18 da qarzdor: 78443.63
021190711087,Connect,16.04.2024 17:31:18 da haqdor: -66924.47
021191055259,Disconnect,16.04.2024 17:31:18 da qarzdor: 34544.45
111200484759,Disconnect,16.04.2024 17:31:18 da qarzdor: 19398.15
021198262785,Connect,16.04.2024 17:31:18 da haqdor: -29743.95
021190330430,Connect,16.04.2024 17:31:18 da haqdor: -70656.33
021190333694,Disconnect,16.04.2024 17:31:18 da qarzdor: 54735.92
021190245507,Connect,16.04.2024 17:31:18 da haqdor: -21525.05
021190817548,Disconnect,16.04.2024 17:31:18 da qarzdor: 326926.61
021190243571,Connect,16.04.2024 17:31:18 da haqdor: -44677.34
021190332386,Disconnect,16.04.2024 17:31:18 da qarzdor: 1226047.34
021190688670,Connect,16.04.2024 17:31:18 da haqdor: -3830.7
021190233543,Disconnect,16.04.2024 17:31:18 da qarzdor: 6869.1
021190684583,Connect,16.04.2024 17:31:18 da haqdor: -3388.88
021190321590,Disconnect,16.04.2024 17:31:18 da qarzdor: 6755.93
021191016888,Disconnect,16.04.2024 17:31:18 da qarzdor: 0
021190531384,Connect,16.04.2024 17:31:18 da haqdor: -4278.46
021191020477,Disconnect,16.04.2024 17:31:18 da qarzdor: 728751.44
021198271226,Connect,16.04.2024 17:31:19 da haqdor: -3786
021180136433,Connect,16.04.2024 17:31:19 da haqdor: -60264.84
021198144104,Connect,16.04.2024 17:31:19 da haqdor: -820.2
021190548950,Connect,16.04.2024 17:31:19 da haqdor: -32949.8
021230007176,Connect,16.04.2024 17:31:19 da haqdor: -1302.06
021160000197,Connect,16.04.2024 17:31:19 da haqdor: -53771.1
021190327081,Connect,16.04.2024 17:31:19 da haqdor: -22872.7
021190549066,Connect,16.04.2024 17:31:19 da haqdor: -22226.89
021190682474,Connect,16.04.2024 17:31:19 da haqdor: -2608.5
021190406489,Connect,16.04.2024 17:31:19 da haqdor: -167055
021230313549,Disconnect,16.04.2024 17:31:19 da qarzdor: 29500
021180041311,Connect,16.04.2024 17:31:19 da haqdor: -11172.71
021198075521,Connect,16.04.2024 17:31:19 da haqdor: -4889.84
021198269300,Connect,16.04.2024 17:31:19 da haqdor: -17346.17
021190683280,Disconnect,16.04.2024 17:31:19 da qarzdor: 4759608.48
021191016584,Disconnect,16.04.2024 17:31:19 da qarzdor: 725900.54
021180146316,Connect,16.04.2024 17:31:19 da haqdor: -32347.29
021190340233,Connect,16.04.2024 17:31:19 da haqdor: -104074.53
021190393547,Connect,16.04.2024 17:31:19 da haqdor: -32232.74
021180140702,Disconnect,16.04.2024 17:31:19 da qarzdor: 5437918.25
021190716660,Disconnect,16.04.2024 17:31:20 da qarzdor: 11381963.98
021190551492,Connect,16.04.2024 17:31:20 da haqdor: -28411.99
111190035689,Connect,16.04.2024 17:31:20 da haqdor: -98230
111230212194,Disconnect,16.04.2024 17:31:20 da qarzdor: 131891.21
201820043160,Disconnect,16.04.2024 17:31:20 da qarzdor: 2547663.69
201820036550,Disconnect,16.04.2024 17:31:20 da qarzdor: 14475.7
111190313271,Disconnect,16.04.2024 17:31:20 da qarzdor: 1338.73
111190347329,Connect,16.04.2024 17:31:20 da haqdor: -9967.6
EX-3567793,Disconnect,16.04.2024 17:31:20 da qarzdor: 3550812.48
121203592023,Connect,16.04.2024 17:31:20 da haqdor: -123522.12
111190331873,Connect,16.04.2024 17:31:20 da haqdor: -94337.13
EX-3156301,Disconnect,16.04.2024 17:31:20 da qarzdor: 1257133.08
EX-3595696,Connect,16.04.2024 17:31:20 da haqdor: -163269.76
121203592110,Disconnect,16.04.2024 17:31:20 da qarzdor: 62152.6
EX-3591455,Disconnect,16.04.2024 17:31:20 da qarzdor: 16219.41
111200883196,Connect,16.04.2024 17:31:20 da haqdor: -94031.13
111200293384,Connect,16.04.2024 17:31:20 da haqdor: -33717.92
021180136840,Connect,16.04.2024 17:31:20 da haqdor: -54400.26
021190275949,Connect,16.04.2024 17:31:20 da haqdor: -1449.02
021190681371,Connect,16.04.2024 17:31:20 da haqdor: -39296.91
021180043528,Connect,16.04.2024 17:31:20 da haqdor: -4827.38
021198258725,Connect,16.04.2024 17:31:21 da haqdor: -31660.09
021190683159,Disconnect,16.04.2024 17:31:21 da qarzdor: 1186.17
021190231487,Connect,16.04.2024 17:31:21 da haqdor: -5552.34
021198199188,Disconnect,16.04.2024 17:31:21 da qarzdor: 3062.21
021190327422,Connect,16.04.2024 17:31:21 da haqdor: -51104.86
021190355100,Connect,16.04.2024 17:31:21 da haqdor: -24789.57
021190241121,Connect,16.04.2024 17:31:21 da haqdor: -4589
021191051998,Connect,16.04.2024 17:31:21 da haqdor: -33898.79
021191055237,Connect,16.04.2024 17:31:21 da haqdor: -34061.83
021230051985,Disconnect,16.04.2024 17:31:21 da qarzdor: 590
021190716081,Connect,16.04.2024 17:31:21 da haqdor: -313111.18
021168005536,Connect,16.04.2024 17:31:21 da haqdor: -2768.1
021190532920,Connect,16.04.2024 17:31:21 da haqdor: -202860
021190414651,Connect,16.04.2024 17:31:21 da haqdor: -264194.9
021190547799,Connect,16.04.2024 17:31:21 da haqdor: -2585.94
021190332085,Connect,16.04.2024 17:31:21 da haqdor: -1875.2
021190820536,Disconnect,16.04.2024 17:31:21 da qarzdor: 12439.22
021191018189,Connect,16.04.2024 17:31:21 da haqdor: -3650
021180141190,Disconnect,16.04.2024 17:31:21 da qarzdor: 1221596.63
021190414571,Connect,16.04.2024 17:31:22 da haqdor: -304410.05
021190824001,Connect,16.04.2024 17:31:22 da haqdor: -44924.4
021191016952,Disconnect,16.04.2024 17:31:22 da qarzdor: 11764.35
021190407619,Disconnect,16.04.2024 17:31:22 da qarzdor: 14533.96
021190351678,Disconnect,16.04.2024 17:31:22 da qarzdor: 19574.35
021190357523,Connect,16.04.2024 17:31:22 da haqdor: -33903.4
021190247916,Connect,16.04.2024 17:31:22 da haqdor: -4360
021190555060,Connect,16.04.2024 17:31:22 da haqdor: -48680.66
021190819997,Disconnect,16.04.2024 17:31:22 da qarzdor: 27146.66
021198200106,Connect,16.04.2024 17:31:22 da haqdor: -34128.12
021221199139,Connect,16.04.2024 17:31:22 da haqdor: -19892.05
021230045997,Connect,16.04.2024 17:31:22 da haqdor: -25271.79
021190238934,Connect,16.04.2024 17:31:22 da haqdor: -2792.29
021190336388,Connect,16.04.2024 17:31:22 da haqdor: -1707.35
021190439594,Connect,16.04.2024 17:31:22 da haqdor: -1532.39
021180132776,Disconnect,16.04.2024 17:31:22 da qarzdor: 1460.18
021230044698,Disconnect,16.04.2024 17:31:22 da qarzdor: 401596.4
021190345114,Connect,16.04.2024 17:31:22 da haqdor: -4346.47
021190336355,Connect,16.04.2024 17:31:22 da haqdor: -57264.34
021198031658,Disconnect,16.04.2024 17:31:22 da qarzdor: 0
021198144436,Connect,16.04.2024 17:31:22 da haqdor: -4427.24
021199007179,Disconnect,16.04.2024 17:31:23 da qarzdor: 1131439.26
021198146015,Connect,16.04.2024 17:31:23 da haqdor: -188406.71
021230312653,Disconnect,16.04.2024 17:31:23 da qarzdor: 681802.19
021190325772,Disconnect,16.04.2024 17:31:23 da qarzdor: 376275.58
021190334621,Connect,16.04.2024 17:31:23 da haqdor: -4261.85
021190350972,Connect,16.04.2024 17:31:23 da haqdor: -4257.84
021190548744,Disconnect,16.04.2024 17:31:23 da qarzdor: 3866.94
021191051510,Connect,16.04.2024 17:31:23 da haqdor: -31958.61
021180053246,Disconnect,16.04.2024 17:31:23 da qarzdor: 8692499.78
021160000023,Connect,16.04.2024 17:31:23 da haqdor: -4353.2
021190333951,Connect,16.04.2024 17:31:23 da haqdor: -149144.41
021191049024,Disconnect,16.04.2024 17:31:23 da qarzdor: 8999005.14
021190344208,Connect,16.04.2024 17:31:23 da haqdor: -23535.74
021190854491,Disconnect,16.04.2024 17:31:23 da qarzdor: 61623.48
021221205552,Disconnect,16.04.2024 17:31:23 da qarzdor: 230431.38
023190030896,Disconnect,16.04.2024 17:31:23 da qarzdor: 600497
021190325250,Connect,16.04.2024 17:31:23 da haqdor: -535.25
021190547418,Connect,16.04.2024 17:31:23 da haqdor: -3222.87
021190240699,Connect,16.04.2024 17:31:23 da haqdor: -31658.78
021190694035,Connect,16.04.2024 17:31:23 da haqdor: -31447.9
021190556315,Disconnect,16.04.2024 17:31:24 da qarzdor: 10652.85
021190406563,Connect,16.04.2024 17:31:24 da haqdor: -26305.14
021198269963,Connect,16.04.2024 17:31:24 da haqdor: -28888.67
111201104330,Connect,16.04.2024 17:31:24 da haqdor: -49648.89
021190323577,Disconnect,16.04.2024 17:31:24 da qarzdor: 153245
021198084803,Connect,16.04.2024 17:31:24 da haqdor: -18875.95
021198264133,Connect,16.04.2024 17:31:24 da haqdor: -203939.6
021191018107,Disconnect,16.04.2024 17:31:24 da qarzdor: 49325.52
021230312727,Disconnect,16.04.2024 17:31:24 da qarzdor: 52162.83
021190348768,Disconnect,16.04.2024 17:31:24 da qarzdor: 3765167.81
021190242937,Connect,16.04.2024 17:31:24 da haqdor: -2343.67
021198259122,Connect,16.04.2024 17:31:24 da haqdor: -8119.18
021190234722,Connect,16.04.2024 17:31:24 da haqdor: -102153.49
021190331097,Disconnect,16.04.2024 17:31:24 da qarzdor: 124694.42
021190554101,Disconnect,16.04.2024 17:31:24 da qarzdor: 96451.8
021198262643,Disconnect,16.04.2024 17:31:24 da qarzdor: 3103.87
021198087832,Disconnect,16.04.2024 17:31:24 da qarzdor: 557987.42
021190335780,Connect,16.04.2024 17:31:24 da haqdor: -36668.74
021191017848,Disconnect,16.04.2024 17:31:24 da qarzdor: 2631171
021190533164,Connect,16.04.2024 17:31:24 da haqdor: -4987.77
111210032530,Connect,16.04.2024 17:31:24 da haqdor: -26292.9
111200268841,Disconnect,16.04.2024 17:31:25 da qarzdor: 26635.66
111190322221,Disconnect,16.04.2024 17:31:25 da qarzdor: 20887.99
111200148992,Connect,16.04.2024 17:31:25 da haqdor: -9584.29
123200497421,Disconnect,16.04.2024 17:31:25 da qarzdor: 8.83
021198090279,Connect,16.04.2024 17:31:25 da haqdor: -1597.8
021198074967,Connect,16.04.2024 17:31:25 da haqdor: -4039.04
021198264062,Connect,16.04.2024 17:31:25 da haqdor: -53140.49
201820038893,Disconnect,16.04.2024 17:31:25 da qarzdor: 1083.22
EX-3595040,Connect,16.04.2024 17:31:25 da haqdor: -21800.21
EX-3175695,Connect,16.04.2024 17:31:25 da haqdor: -69042.05
021190350966,Disconnect,16.04.2024 17:31:25 da qarzdor: 4123289.28
021190688853,Connect,16.04.2024 17:31:25 da haqdor: -35929.72
111210332654,Connect,16.04.2024 17:31:25 da haqdor: -225794.02
201920016633,Connect,16.04.2024 17:31:25 da haqdor: -50901.99
021190691983,Disconnect,16.04.2024 17:31:26 da qarzdor: 252091.36
111200428167,Disconnect,16.04.2024 17:31:26 da qarzdor: 4207.9
111200808042,Connect,16.04.2024 17:31:26 da haqdor: -104912.1
111190352973,Connect,16.04.2024 17:31:26 da haqdor: -40999.88
111210028366,Disconnect,16.04.2024 17:31:26 da qarzdor: 1935
111190054058,Connect,16.04.2024 17:31:26 da haqdor: -7647.98
021190321458,Disconnect,16.04.2024 17:31:26 da qarzdor: 111868.79
021190324131,Disconnect,16.04.2024 17:31:26 da qarzdor: 359679.69
021190337786,Connect,16.04.2024 17:31:26 da haqdor: -483.55
111220136059,Disconnect,16.04.2024 17:31:26 da qarzdor: 11800
111230259265,Disconnect,16.04.2024 17:31:26 da qarzdor: 0
021191045721,Connect,16.04.2024 17:31:27 da haqdor: -2729.4
021198145008,Connect,16.04.2024 17:31:27 da haqdor: -12918.49
021198080987,Connect,16.04.2024 17:31:27 da haqdor: -3073.94
111190059246,Disconnect,16.04.2024 17:31:27 da qarzdor: 5885008.74
021191051914,Connect,16.04.2024 17:31:27 da haqdor: -1068.93
111220182774,Disconnect,16.04.2024 17:31:27 da qarzdor: 0
201840009069,Disconnect,16.04.2024 17:31:27 da qarzdor: 9677.59
EX-3436354,Disconnect,16.04.2024 17:31:27 da qarzdor: 253520.83
EX-3591523,Connect,16.04.2024 17:31:27 da haqdor: -14377.21
EX-3589508,Connect,16.04.2024 17:31:27 da haqdor: -23651.25
EX-3433622,Disconnect,16.04.2024 17:31:27 da qarzdor: 3372.17
111200287548,Disconnect,16.04.2024 17:31:27 da qarzdor: 714975
EX-3579243,Disconnect,16.04.2024 17:31:27 da qarzdor: 119274.09
EX-3595539,Disconnect,16.04.2024 17:31:27 da qarzdor: 1324697.22
111220001974,Connect,16.04.2024 17:31:27 da haqdor: -49625
EX-3438765,Disconnect,16.04.2024 17:31:27 da qarzdor: 941197.33
EX-3567304,Disconnect,16.04.2024 17:31:27 da qarzdor: 572028.83
111210285755,Connect,16.04.2024 17:31:27 da haqdor: -103886.34
111200284830,Disconnect,16.04.2024 17:31:27 da qarzdor: 943905.38
111200437709,Disconnect,16.04.2024 17:31:27 da qarzdor: 1349.89
021190357065,Connect,16.04.2024 17:31:28 da haqdor: -31646.91
021198086817,Disconnect,16.04.2024 17:31:28 da qarzdor: 2648.69
021191055227,Connect,16.04.2024 17:31:28 da haqdor: -3292.73
021190235874,Connect,16.04.2024 17:31:28 da haqdor: -2292.92
021190537375,Connect,16.04.2024 17:31:28 da haqdor: -1978.26
021198075284,Connect,16.04.2024 17:31:28 da haqdor: -76418.81
021190531286,Connect,16.04.2024 17:31:28 da haqdor: -3164.89
021190549197,Connect,16.04.2024 17:31:28 da haqdor: -2591.94
021180139055,Disconnect,16.04.2024 17:31:28 da qarzdor: 2282381.96
021190327033,Connect,16.04.2024 17:31:28 da haqdor: -65356.8
021190444511,Connect,16.04.2024 17:31:28 da haqdor: -121159.62
021190715707,Connect,16.04.2024 17:31:28 da haqdor: -4229.7
021191020987,Connect,16.04.2024 17:31:28 da haqdor: -2300.42
021198273311,Connect,16.04.2024 17:31:28 da haqdor: -1605
021198273149,Disconnect,16.04.2024 17:31:28 da qarzdor: 2249049.12
021198201964,Connect,16.04.2024 17:31:28 da haqdor: -54637.16
021160000320,Connect,16.04.2024 17:31:28 da haqdor: -13439.1
021191016005,Disconnect,16.04.2024 17:31:28 da qarzdor: 169970.65
021198077203,Connect,16.04.2024 17:31:28 da haqdor: -33140.77
021190406209,Connect,16.04.2024 17:31:28 da haqdor: -19433.27
021190328415,Disconnect,16.04.2024 17:31:28 da qarzdor: 12497488.51
023190005542,Connect,16.04.2024 17:31:29 da haqdor: -2360.12
021230043953,Connect,16.04.2024 17:31:29 da haqdor: -4157.95
021180139561,Connect,16.04.2024 17:31:29 da haqdor: -69255.34
021190276534,Connect,16.04.2024 17:31:29 da haqdor: -53813.82
021180040966,Connect,16.04.2024 17:31:29 da haqdor: -24832.44
